pop,prop,class,label
191,P4743,Q726,RAG
153,P4743,Q726,RAG
422,P4743,Q726,RAG
341,P4743,Q726,RAG
92,P4743,Q726,RAG
43,P4743,Q726,RAG
272,P4743,Q726,RAG
92,P4743,Q726,RAG
1364,P4743,Q726,RAG
263,P4743,Q726,RAG
42,P4743,Q726,RAG
1086,P4743,Q726,RAG
273,P4743,Q726,RAG
137,P4743,Q726,RAG
140,P4743,Q726,RAG
140,P4743,Q726,RAG
217,P4743,Q726,RAG
228,P4743,Q726,RAG
158,P4743,Q726,RAG
75,P4743,Q726,RAG
63,P4743,Q726,RAG
143,P4743,Q726,RAG
241,P4743,Q726,RAG
173,P4743,Q726,RAG
112,P4743,Q726,RAG
309,P4743,Q726,RAG
158,P4743,Q726,RAG
50,P4743,Q726,RAG
118,P4743,Q726,RAG
86,P4743,Q726,RAG
72,P4743,Q726,RAG
9515,P4743,Q726,RAG
315,P4743,Q726,RAG
106,P4743,Q726,RAG
62,P4743,Q726,RAG
56,P4743,Q726,RAG
62,P4743,Q726,RAG
184,P4743,Q726,RAG
99,P4743,Q726,RAG
66,P4743,Q726,RAG
67,P4743,Q726,RAG
813,P4743,Q726,RAG
90,P4743,Q726,RAG
113,P4743,Q726,RAG
89,P4743,Q726,RAG
51,P4743,Q726,RAG
279,P4743,Q726,RAG
65,P4743,Q726,RAG
263,P4743,Q726,RAG
40,P4743,Q726,RAG
560,P4743,Q726,RAG
1004,P4743,Q726,RAG
358,P4743,Q726,RAG
246,P4743,Q726,RAG
88,P4743,Q726,RAG
417,P4743,Q726,RAG
164,P4743,Q726,RAG
142,P4743,Q726,RAG
101,P4743,Q726,RAG
103,P4743,Q726,RAG
176,P4743,Q726,RAG
113,P4743,Q726,RAG
183,P4743,Q726,RAG
958,P4743,Q726,RAG
165,P4743,Q726,RAG
325,P4743,Q726,RAG
82,P4743,Q726,RAG
89,P4743,Q726,RAG
121,P4743,Q726,RAG
1196,P4743,Q726,RAG
305,P4743,Q726,RAG
78,P4743,Q726,RAG
69,P4743,Q726,RAG
111,P4743,Q726,RAG
74,P4743,Q726,RAG
182,P4743,Q726,RAG
40,P4743,Q726,RAG
330,P4743,Q726,RAG
101,P4743,Q726,RAG
97,P4743,Q726,RAG
205,P4743,Q726,RAG
154,P4743,Q726,RAG
69,P4743,Q726,RAG
111,P4743,Q726,RAG
258,P4743,Q726,RAG
75,P4743,Q726,RAG
296,P4743,Q726,RAG
44,P4743,Q726,RAG
73,P4743,Q726,RAG
109,P4743,Q726,RAG
963,P4743,Q726,RAG
83,P4743,Q726,RAG
209,P4743,Q726,RAG
251,P4743,Q726,RAG
157,P4743,Q726,RAG
2213,P4743,Q726,RAG
59,P4743,Q726,RAG
138,P4743,Q726,RAG
211,P4743,Q726,RAG
1378,P4743,Q726,RAG
54,P4743,Q726,RAG
54,P4743,Q726,RAG
169,P4743,Q726,RAG
900,P4743,Q144,RAG
249,P4743,Q726,RAG
365,P4743,Q26401003,RAG
76,P4743,Q726,RAG
181,P4743,Q726,RAG
67,P4743,Q726,RAG
152,P4743,Q726,RAG
384,P4743,Q726,RAG
84,P4743,Q726,RAG
66,P4743,Q726,RAG
412,P4743,Q726,RAG
255,P4743,Q726,RAG
275,P4743,Q726,RAG
602,P4743,Q726,RAG
71,P4743,Q726,RAG
65,P4743,Q726,RAG
197,P4743,Q726,RAG
87,P4743,Q726,RAG
180,P4743,Q726,RAG
72,P4743,Q726,RAG
112,P4743,Q726,RAG
49,P4743,Q726,RAG
89,P4743,Q726,RAG
4887,P4743,Q26401003,RAG
170,P4743,Q726,RAG
112,P4743,Q726,RAG
114,P4743,Q726,RAG
104,P4743,Q726,RAG
61,P4743,Q726,RAG
150,P4743,Q726,RAG
391,P4743,Q726,RAG
53,P4743,Q726,RAG
50,P4743,Q726,RAG
117,P4743,Q726,RAG
481,P4743,Q726,RAG
3651,P4743,Q726,RAG
4721,P4743,Q726,RAG
52,P4743,Q726,RAG
203,P4743,Q726,RAG
77,P4743,Q726,RAG
764,P4743,Q726,RAG
65,P4743,Q726,RAG
125,P4743,Q726,RAG
88,P4743,Q726,RAG
204,P4743,Q726,RAG
113,P4743,Q726,RAG
243,P4743,Q726,RAG
97,P4743,Q726,RAG
1120,P4743,Q726,RAG
97,P4743,Q726,RAG
142,P4743,Q726,RAG
197,P4743,Q726,RAG
56,P4743,Q726,RAG
129,P4743,Q726,RAG
56,P4743,Q726,RAG
132,P4743,Q726,RAG
165,P4743,Q726,RAG
285,P4743,Q726,RAG
486,P4743,Q726,RAG
46,P4743,Q726,RAG
71,P4743,Q726,RAG
178,P4743,Q726,RAG
745,P4743,Q726,RAG
138,P4743,Q726,RAG
42,P4743,Q726,RAG
43,P4743,Q726,RAG
68,P4743,Q726,RAG
68,P4743,Q726,RAG
207,P4743,Q726,RAG
75,P4743,Q726,RAG
227,P4743,Q726,RAG
62,P4743,Q726,RAG
105,P4743,Q726,RAG
314,P4743,Q726,RAG
57,P4743,Q726,RAG
179,P4743,Q726,RAG
328,P4743,Q726,RAG
108,P4743,Q726,RAG
122,P4743,Q726,RAG
92,P4743,Q726,RAG
379,P4743,Q726,RAG
82,P4743,Q726,RAG
37,P4743,Q726,RAG
76,P4743,Q726,RAG
96,P4743,Q726,RAG
93,P4743,Q726,RAG
191,P4743,Q726,RAG
454,P4743,Q726,RAG
146,P4743,Q726,RAG
102,P4743,Q726,RAG
145,P4743,Q726,RAG
185,P4743,Q726,RAG
135,P4743,Q726,RAG
101,P4743,Q726,RAG
207,P4743,Q726,RAG
72,P4743,Q726,RAG
80,P4743,Q726,RAG
49,P4743,Q726,RAG
57,P4743,Q726,RAG
187,P4743,Q726,RAG
223,P4743,Q726,RAG
83,P4743,Q726,RAG
139,P4743,Q726,RAG
105,P4743,Q726,RAG
128,P4743,Q726,RAG
140,P4743,Q726,RAG
103,P4743,Q726,RAG
888,P4743,Q726,RAG
93,P4743,Q726,RAG
205,P4743,Q726,RAG
259,P4743,Q726,RAG
115,P4743,Q726,RAG
86,P4743,Q726,RAG
183,P4743,Q726,RAG
646,P4743,Q726,RAG
119,P4743,Q726,RAG
108,P4743,Q726,RAG
44,P4743,Q726,RAG
143,P4743,Q726,RAG
55,P4743,Q726,RAG
78,P4743,Q726,RAG
112,P4743,Q726,RAG
138,P4743,Q726,RAG
66,P4743,Q726,RAG
59,P4743,Q726,RAG
175,P4743,Q726,RAG
2092,P4743,Q726,RAG
49,P4743,Q726,RAG
357,P4743,Q726,RAG
67,P4743,Q726,RAG
251,P4743,Q726,RAG
81,P4743,Q726,RAG
64,P4743,Q726,RAG
199,P4743,Q726,RAG
150,P4743,Q726,RAG
77,P4743,Q726,RAG
257,P4743,Q726,RAG
53,P4743,Q726,RAG
91,P4743,Q726,RAG
40,P4743,Q726,RAG
82,P4743,Q726,RAG
177,P4743,Q726,RAG
143,P4743,Q726,RAG
101,P4743,Q726,RAG
156,P4743,Q726,RAG
212,P4743,Q726,RAG
102,P4743,Q726,RAG
1224,P1433,Q191067,RAG
190,P1433,Q7725634,RAG
54642,P1433,Q7725634,RAG
51,P1433,Q87167,RAG
508,P1433,Q7725634,RAG
4434,P1433,Q105543609,RAG
1306,P1433,Q7725634,RAG
1838,P1433,Q105543609,RAG
121,P1433,Q105543609,RAG
10206,P1433,Q21198342,RAG
2283,P1433,Q7725634,RAG
2771,P1433,Q7725634,RAG
284,P1433,Q56855534,RAG
8866,P1433,Q5185279,RAG
157,P1433,Q7725634,RAG
127,P1433,Q7725634,RAG
3338,P1433,Q47461344,RAG
3531,P1433,Q21198342,RAG
379,P1433,Q7725634,RAG
48,P1433,Q87167,RAG
0,P1433,Q7725634,RAG
0,P1433,Q7725634,RAG
1482,P1433,Q482919,RAG
249,P1433,Q7725634,RAG
96,P1433,Q2831984,RAG
5641,P1433,Q1347298,RAG
0,P1433,Q13442814,RAG
3931,P1433,Q206287,RAG
10269,P1433,Q191067,RAG
2366,P1433,Q472808,RAG
135,P1433,Q7725634,RAG
3858,P1433,Q7725634,RAG
147,P1433,Q7725634,RAG
46,P1433,Q87167,RAG
760,P1433,Q7725634,RAG
745,P1433,Q7725634,RAG
160,P1433,Q7725634,RAG
1567,P1433,Q21198342,RAG
639,P1433,Q7725634,RAG
2765,P1433,Q134556,RAG
54,P1433,Q87167,RAG
2152,P1433,Q7725634,RAG
595,P1433,Q105543609,RAG
412,P1433,Q7725634,RAG
778,P1433,Q7725634,RAG
4125,P1433,Q13442814,RAG
248,P1433,Q7725634,RAG
1278,P1433,Q7725634,RAG
138,P1433,Q856713,RAG
537,P1433,Q47461344,RAG
357,P1433,Q56855534,RAG
550,P1433,Q13442814,RAG
61,P1433,Q87167,RAG
154,P1433,Q7725634,RAG
332,P1433,Q14406742,RAG
2556,P1433,Q7725634,RAG
493,P1433,Q7725634,RAG
273,P1433,Q14406742,RAG
2838,P1433,Q47461344,RAG
179,P1433,Q14406742,RAG
488,P1433,Q13442814,RAG
9307,P1433,Q7725634,RAG
1329,P1433,Q47461344,RAG
1504,P1433,Q7725634,RAG
2230,P1433,Q7725634,RAG
2226,P1433,Q7725634,RAG
0,P1433,Q7725634,RAG
180,P1433,Q7725634,RAG
123,P1433,Q7725634,RAG
59376,P1433,Q7725634,RAG
433,P1433,Q5185279,RAG
76,P1433,Q149537,RAG
906,P1433,Q7725634,RAG
4589,P1433,Q18918145,RAG
359,P1433,Q21198342,RAG
9407,P1433,Q206287,RAG
150,P1433,Q7725634,RAG
3034,P1433,Q7725634,RAG
279,P1433,Q7725634,RAG
1369,P1433,Q7725634,RAG
1091,P1433,Q4006,RAG
2253,P1433,Q49084,RAG
35639,P1433,Q47461344,RAG
205,P1433,Q7725634,RAG
121,P1433,Q7725634,RAG
1399,P1433,Q7725634,RAG
1514,P1433,Q7725634,RAG
103,P1433,Q7725634,RAG
1620,P1433,Q7725634,RAG
306,P1433,Q7725634,RAG
181857,P1433,Q196600,RAG
24150,P1433,Q21198342,RAG
749,P1433,Q7725634,RAG
188,P1433,Q7725634,RAG
945,P1433,Q7725634,RAG
7888,P1433,Q191067,RAG
4181,P1433,Q838795,RAG
160,P1433,Q699,RAG
598,P1433,Q5185279,RAG
118,P1433,Q87167,RAG
3196,P1433,Q105543609,RAG
442,P1433,Q7725634,RAG
725,P1433,Q7725634,RAG
5240,P1433,Q51632,RAG
129,P1433,Q56855534,RAG
1137,P1433,Q191067,RAG
349,P1433,Q7725634,RAG
172,P1433,Q699,RAG
508,P1433,Q105543609,RAG
144,P1433,Q7725634,RAG
483,P1433,Q7725634,RAG
2494,P1433,Q7725634,RAG
794,P1433,Q7725634,RAG
1028,P1433,Q7725634,RAG
117,P1433,Q7725634,RAG
2315,P1433,Q5707594,RAG
677,P1433,Q7725634,RAG
2053,P1433,Q149537,RAG
440,P1433,Q87167,RAG
569,P1433,Q7725634,RAG
3154,P1433,Q63952888,RAG
846,P1433,Q7725634,RAG
216,P1433,Q838795,RAG
200,P1433,Q7725634,RAG
616,P1433,Q7725634,RAG
231,P1433,Q7725634,RAG
236,P1433,Q7725634,RAG
1000,P1433,Q484692,RAG
43,P1433,Q87167,RAG
626,P1433,Q13442814,RAG
1647,P1433,Q7725634,RAG
70,P1433,Q7725634,RAG
1709,P1433,Q7725634,RAG
2495,P1433,Q21198342,RAG
1110,P1433,Q838795,RAG
1069,P1433,Q7725634,RAG
791,P1433,Q5185279,RAG
964,P1433,Q7725634,RAG
274275,P1433,Q21198342,RAG
59,P1433,Q87167,RAG
246,P1433,Q7725634,RAG
57,P1433,Q87167,RAG
237,P1433,Q7725634,RAG
1322,P1433,Q7725634,RAG
775,P1433,Q7725634,RAG
332,P1433,Q7725634,RAG
365,P1433,Q7725634,RAG
172,P1433,Q49084,RAG
81,P1433,Q87167,RAG
189,P1433,Q699,RAG
600,P1433,Q7725634,RAG
936,P1433,Q7725634,RAG
116,P1433,Q87167,RAG
627,P1433,Q49084,RAG
404,P1433,Q472808,RAG
1658,P1433,Q472808,RAG
1318,P1433,Q1980247,RAG
815,P1433,Q7725634,RAG
115,P1433,Q7725634,RAG
846,P1433,Q13442814,RAG
228,P1433,Q699,RAG
38,P1433,Q87167,RAG
502,P1433,Q856713,RAG
1130,P1433,Q7725634,RAG
762,P1433,Q7725634,RAG
3180,P1433,Q7725634,RAG
622,P1433,Q581714,RAG
350,P1433,Q7725634,RAG
790,P1433,Q21198342,RAG
47,P1433,Q87167,RAG
403,P1433,Q46337,RAG
5303,P1433,Q21198342,RAG
4253,P1433,Q14406742,RAG
533,P1433,Q7725634,RAG
53,P1433,Q87167,RAG
2280,P1433,Q7725634,RAG
1198,P1433,Q5185279,RAG
41833,P1433,Q7725634,RAG
1552,P1433,Q21198342,RAG
32459,P1433,Q5185279,RAG
14461,P1433,Q206287,RAG
1707,P1433,Q7725634,RAG
7180,P1433,Q7725634,RAG
448,P1433,Q21198342,RAG
37,P30,Q31615,RAG
78,P30,Q1402592,RAG
122,P30,Q46831,RAG
42,P30,Q5985490,RAG
54,P30,Q740445,RAG
29,P30,Q35666,RAG
66,P30,Q34763,RAG
80,P30,Q191992,RAG
56,P30,Q35666,RAG
56,P30,Q271669,RAG
31458,P30,Q161243,RAG
83,P30,Q8502,RAG
317,P30,Q39594,RAG
43,P30,Q46831,RAG
52,P30,Q194408,RAG
40,P30,Q39594,RAG
161,P30,Q23442,RAG
132,P30,Q23442,RAG
59,P30,Q35666,RAG
49,P30,Q34763,RAG
40,P30,Q23442,RAG
45,P30,Q34763,RAG
37,P30,Q39594,RAG
10280,P30,Q82794,RAG
76,P30,Q34763,RAG
27,P30,Q740445,RAG
340,P30,Q749622,RAG
45,P30,Q8502,RAG
93,P30,Q35666,RAG
33,P30,Q133056,RAG
53,P30,Q878223,RAG
36514,P30,Q82794,RAG
30,P30,Q35666,RAG
52,P30,Q34763,RAG
73,P30,Q740445,RAG
172,P30,Q749622,RAG
45,P30,Q8502,RAG
1267,P30,Q56297669,RAG
1723,P30,Q3649129,RAG
42,P30,Q8502,RAG
35,P30,Q194408,RAG
41,P30,Q23442,RAG
28,P30,Q8502,RAG
32,P30,NULL,RAG
66,P30,Q23442,RAG
63,P30,Q8502,RAG
44,P30,Q39594,RAG
54,P30,Q8502,RAG
15,P30,Q271669,RAG
209,P30,Q8502,RAG
54,P30,Q46831,RAG
38,P30,Q23442,RAG
30,P30,Q194408,RAG
45,P30,Q618123,RAG
23,P30,Q54050,RAG
26,P30,Q194408,RAG
256,P30,Q39594,RAG
32,P30,Q8502,RAG
42,P30,Q740445,RAG
28,P30,Q194408,RAG
26,P30,Q8502,RAG
45,P30,Q23442,RAG
37,P30,Q185113,RAG
99,P30,Q23442,RAG
43,P30,Q191992,RAG
573,P30,NULL,RAG
127,P30,Q1664720,RAG
79,P30,Q35666,RAG
35,P30,Q46831,RAG
54,P30,Q34763,RAG
39,P30,Q39816,RAG
32,P30,Q54050,RAG
479,P30,Q16970,RAG
54,P30,Q39594,RAG
27,P30,NULL,RAG
28,P30,Q8502,RAG
31,P30,NULL,RAG
67,P30,Q24576816,RAG
107,P30,Q46831,RAG
211,P30,Q749622,RAG
33,P30,Q45776,RAG
75,P30,Q46831,RAG
38,P30,Q35666,RAG
35,P30,Q35666,RAG
44,P30,Q34763,RAG
35,P30,Q8502,RAG
48,P30,NULL,RAG
193,P30,Q23397,RAG
307,P30,Q46831,RAG
34,P30,Q46831,RAG
27,P30,NULL,RAG
41,P30,Q8502,RAG
44,P30,Q75520,RAG
39,P30,Q8502,RAG
94,P30,Q23442,RAG
160,P30,Q4771007,RAG
63,P30,Q8502,RAG
28,P30,Q35666,RAG
40,P30,Q271669,RAG
44,P30,Q35666,RAG
51,P30,Q35666,RAG
94,P30,Q54050,RAG
40,P30,Q46831,RAG
42,P30,Q207326,RAG
40,P30,Q39594,RAG
74,P30,Q1365419,RAG
27,P30,Q271669,RAG
95,P30,Q23442,RAG
28,P30,Q40080,RAG
50,P30,Q740445,RAG
73,P30,Q160091,RAG
161,P30,Q35666,RAG
47,P30,Q207326,RAG
58,P30,Q23442,RAG
38,P30,Q8502,RAG
8817,P30,Q23442,RAG
63,P30,Q34763,RAG
30,P30,Q207326,RAG
345,P30,Q23442,RAG
38,P30,NULL,RAG
40,P30,Q54050,RAG
38,P30,Q8502,RAG
51,P30,Q35666,RAG
56,P30,Q54050,RAG
30,P30,Q8502,RAG
75,P30,Q740445,RAG
63,P30,Q35666,RAG
42,P30,Q8502,RAG
47,P30,Q8502,RAG
32,P30,Q8502,RAG
53,P30,Q8502,RAG
31,P30,Q54050,RAG
32,P30,Q8502,RAG
126,P30,Q194408,RAG
345,P30,Q39594,RAG
55,P30,Q191992,RAG
27,P30,Q740445,RAG
38,P30,Q271669,RAG
73,P30,Q35666,RAG
45,P30,Q35666,RAG
3255,P30,Q33837,RAG
46,P30,Q23442,RAG
101,P30,Q34763,RAG
59,P30,Q8502,RAG
111,P30,Q1139892,RAG
56,P30,NULL,RAG
38,P30,Q39816,RAG
85,P30,Q46831,RAG
42088,P30,Q1048835,RAG
45,P30,Q740445,RAG
47,P30,Q35666,RAG
30,P30,Q8502,RAG
55,P30,Q618123,RAG
51,P30,Q8502,RAG
37,P30,Q207326,RAG
54,P30,Q35666,RAG
67,P30,Q35666,RAG
58,P30,Q46831,RAG
30,P30,Q8502,RAG
147,P30,Q39594,RAG
42,P30,Q8502,RAG
35,P30,Q8502,RAG
31,P30,Q133056,RAG
42,P30,Q23442,RAG
77,P30,Q35666,RAG
31,P30,Q39594,RAG
52,P30,Q46831,RAG
423,P30,Q23442,RAG
64,P30,Q46831,RAG
43,P30,Q194408,RAG
2681,P30,Q188025,RAG
50,P30,Q207326,RAG
89,P30,Q15324,RAG
32,P30,Q8502,RAG
89,P30,Q39594,RAG
29,P30,Q54050,RAG
94,P30,Q46831,RAG
37,P30,Q34763,RAG
199,P30,Q1402592,RAG
31,P30,Q8502,RAG
47,P30,Q54050,RAG
29,P30,Q39816,RAG
116,P30,Q46831,RAG
63,P30,Q23397,RAG
90,P30,Q35666,RAG
49,P30,Q54050,RAG
68,P30,Q23442,RAG
50,P30,Q35666,RAG
40,P30,Q39816,RAG
136,P30,Q46831,RAG
17,P30,Q1061151,RAG
31,P30,Q8502,RAG
47,P30,Q23442,RAG
46,P30,Q207326,RAG
78,P30,Q35666,RAG
37,P30,Q107679,RAG
50,P30,Q35666,RAG
46,P30,Q54050,RAG
34,P30,Q740445,RAG
75,P30,Q34763,RAG
36,P30,Q39594,RAG
93,P30,Q15324,RAG
33,P30,Q8502,RAG
52,P30,Q39816,RAG
72,P30,Q35666,RAG
155,P30,Q1061151,RAG
66,P30,Q23397,RAG
33,P30,Q8502,RAG
29,P30,Q133056,RAG
33,P30,Q35666,RAG
55,P30,Q39594,RAG
73,P30,Q35666,RAG
44,P30,Q23397,RAG
56,P30,Q191992,RAG
88,P30,Q23442,RAG
53,P30,Q35666,RAG
70,P30,Q35666,RAG
30,P30,Q31615,RAG
46,P30,Q1313726,RAG
32,P30,Q191992,RAG
46,P30,Q8502,RAG
42,P30,Q8502,RAG
278,P30,Q35666,RAG
37,P30,Q35666,RAG
1769,P30,Q23442,RAG
61,P30,Q35666,RAG
65,P30,Q8502,RAG
35,P30,Q207326,RAG
42,P30,Q8502,RAG
30,P30,NULL,RAG
49,P30,Q46831,RAG
595,P30,Q8502,RAG
55,P30,Q31615,RAG
132,P30,Q8502,RAG
8080,P30,Q465842,RAG
44,P30,Q40080,RAG
804,P30,Q39594,RAG
43,P30,Q1061151,RAG
4213,P30,Q160091,RAG
78,P30,Q35666,RAG
30,P30,Q39594,RAG
58,P30,Q8502,RAG
386,P30,Q93352,RAG
64,P30,Q39594,RAG
32,P30,Q207326,RAG
39,P30,Q34763,RAG
221,P30,Q23442,RAG
43,P30,Q271669,RAG
33,P30,Q8502,RAG
32,P30,Q185113,RAG
58,P30,Q54050,RAG
26,P30,NULL,RAG
53,P30,Q191992,RAG
58,P30,Q34763,RAG
24,P30,Q271669,RAG
76,P30,Q194408,RAG
59,P30,Q46831,RAG
56,P30,Q39594,RAG
85,P30,Q23442,RAG
48,P30,Q8502,RAG
116,P30,Q23442,RAG
52,P30,Q185113,RAG
578,P30,Q4022,RAG
47,P30,Q8502,RAG
60,P30,Q35666,RAG
36,P30,Q194408,RAG
38,P30,Q24529780,RAG
40,P30,NULL,RAG
42,P30,Q39594,RAG
31,P30,Q8502,RAG
46,P30,Q8502,RAG
261,P30,Q23442,RAG
134,P30,Q1402592,RAG
3386,P30,Q4022,RAG
111,P30,Q8502,RAG
33,P30,Q8502,RAG
33,P30,Q8502,RAG
103,P30,Q35666,RAG
67,P30,Q740445,RAG
71,P30,Q46831,RAG
81,P30,Q473972,RAG
81,P30,Q35666,RAG
69,P30,Q8502,RAG
27,P30,Q8502,RAG
33,P30,NULL,RAG
64,P30,Q740445,RAG
35,P30,Q8502,RAG
252,P30,Q749622,RAG
82,P30,Q34763,RAG
38,P30,Q39594,RAG
64,P30,Q34763,RAG
53,P30,Q35666,RAG
28,P30,Q8502,RAG
25,P30,Q740445,RAG
147,P30,Q23442,RAG
41,P30,Q39594,RAG
113,P30,Q8502,RAG
223,P30,Q8502,RAG
199,P30,Q2540532,RAG
73,P30,Q23442,RAG
33,P30,Q8502,RAG
91,P30,Q35666,RAG
36,P30,Q740445,RAG
57,P30,Q740445,RAG
32,P30,NULL,RAG
38,P30,Q8502,RAG
57,P30,Q35666,RAG
22,P30,Q8502,RAG
98,P30,Q191992,RAG
35,P30,Q34763,RAG
47,P30,Q34763,RAG
82,P30,Q39594,RAG
1482,P30,Q2491892,RAG
55,P30,Q1310961,RAG
82,P30,Q35666,RAG
34,P30,Q39594,RAG
59,P30,Q46831,RAG
44,P30,Q8502,RAG
36,P30,Q31615,RAG
76,P30,Q35666,RAG
39,P30,Q8502,RAG
235,P30,Q8502,RAG
89,P30,Q8502,RAG
33,P30,Q191992,RAG
27,P30,Q740445,RAG
22,P30,NULL,RAG
57,P30,Q31615,RAG
82,P30,NULL,RAG
42,P30,Q191992,RAG
134,P30,Q473972,RAG
77,P30,Q39816,RAG
71,P30,Q8502,RAG
497,P30,Q366301,RAG
34,P30,Q194408,RAG
27,P30,Q107679,RAG
34,P30,Q75520,RAG
95,P30,Q39594,RAG
81,P30,Q8502,RAG
33,P30,Q8502,RAG
35,P30,Q740445,RAG
62,P30,Q46831,RAG
48,P30,Q133056,RAG
47,P30,Q35666,RAG
38,P30,Q31615,RAG
92,P30,Q8502,RAG
62,P30,Q35666,RAG
6737,P30,Q13406463,RAG
75,P30,Q35666,RAG
1277,P30,Q749622,RAG
33,P30,Q8502,RAG
828,P30,Q3918409,RAG
294,P30,NULL,RAG
56,P30,Q34763,RAG
73,P30,Q23442,RAG
57,P30,Q35666,RAG
42,P30,NULL,RAG
39,P30,Q8502,RAG
39,P30,Q191992,RAG
54,P30,Q23442,RAG
33,P30,Q107679,RAG
27,P30,Q1310961,RAG
42,P30,Q8502,RAG
40,P30,Q8502,RAG
43,P30,Q34763,RAG
65,P30,Q23442,RAG
53,P30,Q8502,RAG
62,P30,Q54050,RAG
165,P30,Q740445,RAG
66,P30,Q35666,RAG
40,P30,Q8502,RAG
57,P30,Q8502,RAG
441,P30,Q8502,RAG
100,P30,Q93352,RAG
34,P30,Q194408,RAG
78,P30,Q23442,RAG
74,P30,Q23442,RAG
48,P30,Q740445,RAG
27,P30,Q185113,RAG
41,P30,Q8502,RAG
82,P30,Q46831,RAG
40,P30,Q8502,RAG
80,P30,Q46831,RAG
62,P30,Q740445,RAG
139,P30,Q191992,RAG
37,P30,Q35666,RAG
30,P30,Q8502,RAG
28,P30,Q207326,RAG
112,P30,Q23442,RAG
33,P30,Q8502,RAG
39,P30,Q8502,RAG
33,P30,Q8502,RAG
84,P30,Q23442,RAG
31,P30,Q16887036,RAG
74,P30,Q39594,RAG
30,P30,Q8502,RAG
43,P30,Q54050,RAG
37,P30,Q54050,RAG
34,P30,Q133056,RAG
229,P30,Q46966,RAG
40,P30,Q37901,RAG
244,P30,Q8502,RAG
68,P30,Q35666,RAG
25,P30,Q185113,RAG
135,P30,Q23442,RAG
38,P30,Q23442,RAG
61,P30,Q740445,RAG
41,P30,Q34763,RAG
46,P30,Q35666,RAG
36,P30,Q8502,RAG
218,P30,Q473972,RAG
171,P30,Q39594,RAG
33,P30,Q8502,RAG
94,P30,Q185113,RAG
74,P30,Q34763,RAG
46,P30,Q34763,RAG
76,P30,Q93352,RAG
71,P30,Q35666,RAG
121,P30,Q39594,RAG
51,P30,Q34763,RAG
46,P30,Q8502,RAG
41,P30,Q8502,RAG
32,P30,Q194408,RAG
47,P30,Q191992,RAG
83,P30,Q271669,RAG
44,P30,Q8502,RAG
405,P30,Q34763,RAG
632,P30,Q39594,RAG
57,P30,Q23442,RAG
58,P30,Q35666,RAG
64,P30,Q191992,RAG
72,P30,Q23442,RAG
63,P30,Q35666,RAG
44,P30,Q8502,RAG
71,P30,Q39594,RAG
49,P30,Q39594,RAG
44,P30,Q8502,RAG
59,P30,Q39594,RAG
2629,P30,Q42032,RAG
65,P30,Q8502,RAG
51,P30,Q24529780,RAG
20640,P30,Q749622,RAG
30,P30,Q185113,RAG
52,P30,Q8502,RAG
35,P30,Q31615,RAG
28,P30,Q107679,RAG
49,P30,Q39594,RAG
150,P30,Q23442,RAG
46,P30,Q23397,RAG
43,P30,Q8502,RAG
73,P30,Q35666,RAG
24,P30,Q8502,RAG
43,P30,Q39594,RAG
63,P30,Q35666,RAG
3229,P30,Q75520,RAG
431,P30,Q749622,RAG
38,P30,Q8502,RAG
30,P30,Q107679,RAG
15,P30,Q8502,RAG
79,P30,Q23442,RAG
365,P30,Q271669,RAG
38,P30,Q54050,RAG
57,P30,Q8502,RAG
45,P30,Q8502,RAG
81,P30,Q46831,RAG
63,P30,Q8502,RAG
61,P30,Q8502,RAG
33,P30,Q8502,RAG
98,P30,Q8502,RAG
709,P30,Q4930096,RAG
36,P30,Q35666,RAG
51,P30,Q8502,RAG
34,P30,Q8502,RAG
66,P30,Q107679,RAG
51,P30,Q8502,RAG
39,P30,Q8502,RAG
44,P30,Q8502,RAG
51,P30,Q39594,RAG
34,P30,Q8502,RAG
30,P30,Q8502,RAG
33,P30,NULL,RAG
50,P30,Q34763,RAG
46,P30,Q618123,RAG
105,P30,Q35666,RAG
73,P30,Q8502,RAG
58,P30,Q8502,RAG
46,P30,Q34763,RAG
48,P30,Q34763,RAG
39,P30,Q1377943,RAG
37,P30,Q191992,RAG
72,P30,Q1402592,RAG
13072,P30,Q5260616,RAG
39,P30,Q8502,RAG
41,P30,Q271669,RAG
111,P30,Q35666,RAG
98,P30,Q35666,RAG
46,P30,Q46831,RAG
3795,P30,Q22442633,RAG
23,P30,Q8502,RAG
14,P30,Q8502,RAG
67,P30,Q39594,RAG
40,P30,Q740445,RAG
34,P30,Q618123,RAG
116,P30,Q1402592,RAG
97,P30,Q23442,RAG
31,P30,Q631305,RAG
128,P30,NULL,RAG
63,P30,Q8502,RAG
33,P30,Q54050,RAG
22,P30,Q1061151,RAG
59,P30,Q34763,RAG
65,P30,Q133056,RAG
28,P30,Q740445,RAG
56,P30,Q8502,RAG
73,P30,Q23442,RAG
44,P30,Q185113,RAG
44,P30,NULL,RAG
48,P30,Q34763,RAG
47,P30,Q8502,RAG
43,P30,Q35666,RAG
31,P30,Q107679,RAG
40,P30,Q133056,RAG
41,P30,Q8502,RAG
44,P30,Q8502,RAG
28,P30,NULL,RAG
66,P30,Q35666,RAG
42,P30,Q34763,RAG
72,P30,Q54050,RAG
56,P30,Q23442,RAG
461,P30,Q23442,RAG
28,P30,Q191992,RAG
63,P30,Q35666,RAG
124,P30,Q46966,RAG
44,P30,Q191992,RAG
